,Country,Year,ECCN Code,Description,Rank,Ranking
3019,Spain,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",1,NLR with ECCN
3020,Spain,2022,5A992,Equipment not controlled by 5A002,2,NLR with ECCN
3021,Spain,2022,5A991,"Telecommunication equipment, not controlled by 5A001",3,NLR with ECCN
3022,Spain,2022,7A994,"Other navigation direction finding equipment, airborne communication e",4,NLR with ECCN
3023,Spain,2022,4A994,"Computers, electronic assemblies and related equipment not controlle",5,NLR with ECCN
3024,Spain,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",6,NLR with ECCN
3025,Spain,2022,2B999,"Specific Processing Equipment, n.e.s., as Follows",7,NLR with ECCN
3026,Spain,2022,3A991,"Electronic devices, and components not controlled by 3A001",8,NLR with ECCN
3027,Spain,2022,9A515,"Spacecraft and related commodities, as follows",9,NLR with ECCN
3028,Spain,2022,3A992,General purpose electronic equipment not controlled by 3A002,10,NLR with ECCN
3029,Taiwan,2022,2B230,"All types of ""pressure transducers"" capable of measuring absolute pressure",1,License
3030,Taiwan,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",2,License
3031,Taiwan,2022,2B350,"Chemical manufacturing facilities and equipment, except valves control",3,License
3032,Taiwan,2022,9A619,Military gas turbine engines and related commodities,4,License
3033,Taiwan,2022,3B001,Equipment for the manufacturing of semiconductor devices or materials,5,License
3034,Taiwan,2022,5A002,"Information security systems, equipment and components",6,License
3035,Taiwan,2022,0A504,Optical sighting devices for firearms,7,License
3036,Taiwan,2022,3A611,Military electronics,8,License
3037,Taiwan,2022,3A001,Electronic items,9,License
3038,Taiwan,2022,1C350,Chemicals that may be used as precursors for toxic chemical agents,10,License
3039,Taiwan,2022,5A002,"Information security systems, equipment and components",1,Exceptions
3040,Taiwan,2022,3A001,Electronic items,2,Exceptions
3041,Taiwan,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",3,Exceptions
3042,Taiwan,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,4,Exceptions
3043,Taiwan,2022,1C006,Fluids and lubricating materials,5,Exceptions
3044,Taiwan,2022,9A619,Military gas turbine engines and related commodities,6,Exceptions
3045,Taiwan,2022,3C004,"Hydrides of phosphorus, arsenic or antimony",7,Exceptions
3046,Taiwan,2022,4A003,"Digital computers, electronic assemblies, and related equipment",8,Exceptions
3047,Taiwan,2022,3B001,Equipment for the manufacturing of semiconductor devices or materials,9,Exceptions
3048,Taiwan,2022,9A991,"""Aircraft"", n.e.s., and gas turbine engines not controlled by 9A001 or 9A101",10,Exceptions
3049,Taiwan,2022,3B991,"Equipment not controlled by 3B001 for the manufacture of electronic ""printed circuit boards""",1,NLR with ECCN
3050,Taiwan,2022,5A991,"Telecommunication equipment, not controlled by 5A001",2,NLR with ECCN
3051,Taiwan,2022,9A991,"""Aircraft"", n.e.s., and gas turbine engines not controlled by 9A001 or 9A101",3,NLR with ECCN
3052,Taiwan,2022,5A992,Equipment not controlled by 5A002,4,NLR with ECCN
3053,Taiwan,2022,3B992,Equipment not controlled by 3B002 for the inspection or testing of electronic assemblies,5,NLR with ECCN
3054,Taiwan,2022,2B999,Specific Processing Equipment,6,NLR with ECCN
3055,Taiwan,2022,3A991,"Electronic devices, and ""components"" not controlled by 3A001",7,NLR with ECCN
3056,Taiwan,2022,4A994,Computers,8,NLR with ECCN
3057,Taiwan,2022,2A999,Specific Processing Equipment,9,NLR with ECCN
3058,Taiwan,2022,3A992,General purpose electronic equipment,10,NLR with ECCN
3059,Tuerkiye,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
3060,Tuerkiye,2022,9A619,Military gas turbine engines and related commodities (see List of Items Controlled),2,License
3061,Tuerkiye,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,3,License
3062,Tuerkiye,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets (see List of Items Controlled)",4,License
3063,Tuerkiye,2022,0A606,"Ground vehicles and related commodities, as follows (see List of Items Controlled)",5,License
3064,Tuerkiye,2022,3A611,"Military electronics, as follows (see List of Items Controlled)",6,License
3065,Tuerkiye,2022,6A003,"Cameras, Systems or Equipment, and ""Components"" Therefor, as Follows",7,License
3066,Tuerkiye,2022,7A003,"'Inertial Measurement Equipment or Systems', Having any of the Following",8,License
3067,Tuerkiye,2022,0A505,Ammunition as follows (see List of Items Controlled),9,License
3068,Tuerkiye,2022,3A001,Electronic items as follows (see List of Items Controlled),10,License
3069,Tuerkiye,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,Exceptions
3070,Tuerkiye,2022,9A619,Military gas turbine engines and related commodities (see List of Items Controlled),2,Exceptions
3071,Tuerkiye,2022,0A502,"Shotguns; shotguns parts"" and ""components,"" consisting of complete trigger assemblies",3,Exceptions
3072,Tuerkiye,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,4,Exceptions
3073,Tuerkiye,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,5,Exceptions
3074,Tuerkiye,2022,7A103,"Instrumentation, navigation equipment and systems, other than those controlled by 7A004",6,Exceptions
3075,Tuerkiye,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets (see List of Items Controlled)",7,Exceptions
3076,Tuerkiye,2022,2B201,"Machine tools, and any combination thereof, other than those controlled by 2B001",8,Exceptions
3077,Tuerkiye,2022,3A611,"Military electronics, as follows (see List of Items Controlled)",9,Exceptions
3078,Tuerkiye,2022,0A505,Ammunition as follows (see List of Items Controlled),10,Exceptions
3079,Tuerkiye,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or 9A002",1,NLR with ECCN
3080,Tuerkiye,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment, and components therefor",2,NLR with ECCN
3081,Tuerkiye,2022,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Items Controlled)",3,NLR with ECCN
3082,Tuerkiye,2022,5A992,Equipment not controlled by 5A002 (see List of Items Controlled),4,NLR with ECCN
3083,Tuerkiye,2022,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items Controlled)",5,NLR with ECCN
3084,Tuerkiye,2022,3A991,"Electronic devices, and ""components"" not controlled by 3A001",6,NLR with ECCN
3085,Tuerkiye,2022,4A994,"Computers, ""electronic assemblies"" and related equipment not controlled by 3A002",7,NLR with ECCN
3086,Tuerkiye,2022,2B999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items Controlled)",8,NLR with ECCN
3087,Tuerkiye,2022,8A992,General purpose electronic equipment not controlled by 3A002,9,NLR with ECCN
3088,Tuerkiye,2022,9A610,"Vessels, marine systems or equipment, not controlled by 8A001 or 8A002",10,NLR with ECCN
3089,Ukraine,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,1,License
3090,Ukraine,2022,0A504,Optical sighting devices for firearms (including shotguns controlled b,2,License
3091,Ukraine,2022,1A613,"Armored and protective ""equipment"" and related commodities, as follows",3,License
3092,Ukraine,2022,0A505,Ammunition as follows (see List of Items Controlled),4,License
3093,Ukraine,2022,1A004,"Protective and Detection Equipment and ""Components"", Not ""Specially De",5,License
3094,Ukraine,2022,1A005,"Body armor and “specially designed"" ""components"" therefor, as follows",6,License
3095,Ukraine,2022,6A003,"Cameras, Systems or Equipment, and ""Components"" Therefor, as Follows",7,License
3096,Ukraine,2022,0A502,"Shotguns; shotguns ""parts"" and ""components,"" consisting of complete tr",8,License
3097,Ukraine,2022,5A002,"""Information security"" systems, equipment and ""components"", as follows",9,License
3098,Ukraine,2022,1A607,"Military dissemination ""equipment"" for riot control agents, military d",10,License
3099,Ukraine,2022,5A002,"""Information security"" systems, equipment and ""components"", as follows",1,Exceptions
3100,Ukraine,2022,1A004,"Protective and Detection Equipment and ""Components"", Not ""Specially De",2,Exceptions
3101,Ukraine,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,3,Exceptions
3102,Ukraine,2022,6A003,"Cameras, Systems or Equipment, and ""Components"" Therefor, as Follows",4,Exceptions
3103,Ukraine,2022,1A613,"Armored and protective ""equipment"" and related commodities, as follows",5,Exceptions
3104,Ukraine,2022,1A607,"Military dissemination ""equipment"" for riot control agents, military d",6,Exceptions
3105,Ukraine,2022,1A006,"Equipment, ""specially designed"" or modified for the disposal of Improv",7,Exceptions
3106,Ukraine,2022,0A504,Optical sighting devices for firearms (including shotguns controlled b,8,Exceptions
3107,Ukraine,2022,5D002,"""Software"" as follows (see List of Items Controlled)",9,Exceptions
3108,Ukraine,2022,9A012,"Non-military ""Unmanned Aerial Vehicles,"" (“UAVs”), unmanned ""airships""",10,Exceptions
3109,Ukraine,2022,5A992,Equipment not controlled by 5A002 (see List of Items Controlled),1,NLR with ECCN
3110,Ukraine,2022,9A991,"""Aircraft,"" n.e.s., and gas turbine engines not controlled by 9A001 or",2,NLR with ECCN
3111,Ukraine,2022,5A991,"Telecommunication equipment, not controlled by 5A001 (see List of Item",3,NLR with ECCN
3112,Ukraine,2022,0A501,Firearms (except 0A502 shotguns) and related commodities as follows,4,NLR with ECCN
3113,Ukraine,2022,7A994,"Other navigation direction finding equipment, airborne communication e",5,NLR with ECCN
3114,Ukraine,2022,3A991,"Electronic devices, and ""components"" not controlled by 3A001.",6,NLR with ECCN
3115,Ukraine,2022,3A992,General purpose electronic equipment not controlled by 3A002.,7,NLR with ECCN
3116,Ukraine,2022,1C992,"Commercial charges and devices containing energetic materials, n.e.s.",8,NLR with ECCN
3117,Ukraine,2022,1A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",9,NLR with ECCN
3118,Ukraine,2022,3A999,"Specific Processing Equipment, n.e.s., as Follows (See List of Items C",10,NLR with ECCN
3119,United Kingdom,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
3120,United Kingdom,2022,0A501,Firearms,2,License
3121,United Kingdom,2022,9A619,Military gas turbine engines and related commodities,3,License
3122,United Kingdom,2022,9B610,"Test, inspection, and production equipment and related commodities",4,License
3123,United Kingdom,2022,3A611,Military electronics,5,License
3124,United Kingdom,2022,0A606,Ground vehicles and related commodities,6,License
3125,United Kingdom,2022,9A604,"Commodities related to launch vehicles, missiles, and rockets",7,License
3126,United Kingdom,2022,7A103,"Instrumentation, navigation equipment and systems",8,License
3127,United Kingdom,2022,0A505,Ammunition,9,License
3128,United Kingdom,2022,7A002,Gyros or Angular Rate Sensors,10,License
3129,United Kingdom,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,Exceptions
3130,United Kingdom,2022,5A002,"Information security systems, equipment and components",2,Exceptions
3131,United Kingdom,2022,EAR99,Items subject to the EAR that are not elsewhere specified in this CCL,3,Exceptions
3132,United Kingdom,2022,9A619,Military gas turbine engines and related commodities,4,Exceptions
3133,United Kingdom,2022,3A611,Military electronics,5,Exceptions
3134,United Kingdom,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001",6,Exceptions
3135,United Kingdom,2022,7A103,"Instrumentation, navigation equipment and systems",7,Exceptions
3136,United Kingdom,2022,9B610,"Test, inspection, and production equipment and related commodities",8,Exceptions
3137,United Kingdom,2022,7A611,"Military fire control, laser, imaging, and guidance equipment",9,Exceptions
3138,United Kingdom,2022,6A003,"Cameras, Systems or Equipment, and Components Therefor",10,Exceptions
3139,United Kingdom,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001",1,NLR with ECCN
3140,United Kingdom,2022,5A992,Equipment not controlled by 5A002,2,NLR with ECCN
3141,United Kingdom,2022,7A994,"Other navigation direction finding equipment, airborne communication equipment",3,NLR with ECCN
3142,United Kingdom,2022,5A991,"Telecommunication equipment, not controlled by 5A001",4,NLR with ECCN
3143,United Kingdom,2022,9E991,"Technology for the development, production or use of equipment",5,NLR with ECCN
3144,United Kingdom,2022,9A990,"Diesel engines, n.e.s., and tractors and specially designed parts",6,NLR with ECCN
3145,United Kingdom,2022,1C202,Alloys other than those controlled by 1C002.b.3 or 1C002.b.4,7,NLR with ECCN
3146,United Kingdom,2022,4A994,"Computers, electronic assemblies and related equipment not controlled by 3B001",8,NLR with ECCN
3147,United Kingdom,2022,3B991,Equipment not controlled by 3B001 for the manufacture of electronic parts,9,NLR with ECCN
3148,United Kingdom,2022,2B999,Specific Processing Equipment,10,NLR with ECCN
3149,World,2022,9A610,"Military Aircraft and Related Commodities, Other Than Those Enumerated",1,License
3150,World,2022,0A501,Firearms,2,License
3151,World,2022,2B230,All types of pressure transducers,3,License
3152,World,2022,9A619,Military gas turbine engines and related commodities,4,License
3153,World,2022,0A505,Ammunition,5,License
3154,World,2022,EAR99,Items subject to the EAR that are not elsewhere specified,6,License
3155,World,2022,3A611,Military electronics,7,License
3156,World,2022,2B350,Chemical manufacturing facilities and equipment,8,License
3157,World,2022,0A504,Optical sighting devices for firearms,9,License
3158,World,2022,9A991,"Aircraft, n.e.s., and gas turbine engines not controlled by 9A001 or",10,License
3159,World,2022,5A002,"Information security systems, equipment and components",1,Exceptions
